"Country of 
Export",Ycode,"Waste 
streams",Annex VIII,"UN
class",H                                    Code,Characteristics,"Amount 
exported
(in metric tons)","Country
of  Transit","Country of 
destination","D
code","R
code"
IE,Y8,16 01 07*,A3020,,,,24.02,,BE,,R12
IE,Y8,16 01 07*,A3020,,,,23.34,,BE,,R12
IE,Y8,16 01 07*,A3020,,,,23.64,,BE,,R12
IE,Y8,16 01 07*,A3020,,,,24.16,,BE,,R12
IE,Y8,16 01 07*,A3020,,,,22.86,,BE,,R12
IE,Y8,16 01 07*,A3020,,,,22.52,,BE,,R12
IE,Y8,16 01 07*,A3020,,,,23.08,,BE,,R12
IE,Y8,16 01 07*,A3020,,,,23.54,,BE,,R12
IE,Y8,16 01 07*,A3020,,,,22.58,,BE,,R12
IE,Y8,16 01 07*,A3020,,,,21.9,,BE,,R12
IE,Y8,16 01 07*,A3020,,,,25.02,,BE,,R12
IE,"Y24, Y6",15 02 02*,,,,,8.52,,DE,D10,
IE,"Y24, Y6",15 02 02*,,,,,3.52,,DE,D10,
IE,"Y24, Y6",15 02 02*,,,,,4.36,,DE,D10,
IE,"Y24, Y6",15 02 02*,,,,,3.58,,DE,D10,
IE,"Y24, Y6",15 02 02*,,,,,3.74,,DE,D10,
IE,"Y24, Y6",15 02 02*,,,,,3.88,,DE,D10,
IE,"Y24, Y6",15 02 02*,,,,,7.56,,DE,D10,
IE,"Y34, Y35","15 01 10*, 15 02 02*, 17 09 03*",A4090,,,,8.506,,DE,D10,
IE,"Y34, Y35","15 01 10*, 15 02 02*, 17 09 03*",A4090,,,,8.86,,DE,D10,
IE,"Y34, Y35","15 01 10*, 15 02 02*, 17 09 03*",A4090,,,,7.84,,DE,D10,
IE,"Y34, Y35","15 01 10*, 15 02 02*, 17 09 03*",A4090,,,,7.14,,DE,D10,
IE,"Y34, Y35","15 01 10*, 15 02 02*, 17 09 03*",A4090,,,,8.16,,DE,D10,
IE,"Y34, Y35","15 01 10*, 15 02 02*, 17 09 03*",A4090,,,,8.12,,DE,D10,
IE,"Y34, Y35","15 01 10*, 15 02 02*, 17 09 03*",A4090,,,,8.24,,DE,D10,
IE,"Y34, Y35","15 01 10*, 15 02 02*, 17 09 03*",A4090,,,,8.08,,DE,D10,
IE,"Y34, Y35","15 01 10*, 15 02 02*, 17 09 03*",A4090,,,,8.54,,DE,D10,
IE,"Y34, Y35","15 01 10*, 15 02 02*, 17 09 03*",A4090,,,,7.6,,DE,D10,
IE,"Y34, Y35","15 01 10*, 15 02 02*, 17 09 03*",A4090,,,,9.7,,DE,D10,
IE,"Y34, Y35","15 01 10*, 15 02 02*, 17 09 03*",A4090,,,,0.824,,DE,D10,
IE,"Y34, Y35","15 01 10*, 15 02 02*, 17 09 03*",A4090,,,,8.24,,DE,D10,
IE,"Y34, Y35","15 01 10*, 15 02 02*, 17 09 03*",A4090,,,,7.94,,DE,D10,
IE,Y12,08 01 13*,A4070,,,,1.219,,NL,,"R1, R4"
IE,Y18,"12 01 09*, 16 01 14*, 16 10 01*",,,,,26.46,,DE,D10,
IE,Y18,"12 01 09*, 16 01 14*, 16 10 01*",,,,,27.46,,DE,D10,
IE,Y18,"12 01 09*, 16 01 14*, 16 10 01*",,,,,27.78,,DE,D10,
IE,Y18,"12 01 09*, 16 01 14*, 16 10 01*",,,,,26.64,,DE,D10,
IE,Y18,"12 01 09*, 16 01 14*, 16 10 01*",,,,,26.52,,DE,D10,
IE,Y18,"12 01 09*, 16 01 14*, 16 10 01*",,,,,23.94,,DE,D10,
IE,Y18,"12 01 09*, 16 01 14*, 16 10 01*",,,,,24.54,,DE,D10,
IE,Y18,"12 01 09*, 16 01 14*, 16 10 01*",,,,,24.9,,DE,D10,
IE,Y18,"12 01 09*, 16 01 14*, 16 10 01*",,,,,25.82,,DE,D10,
IE,Y18,"12 01 09*, 16 01 14*, 16 10 01*",,,,,26.44,,DE,D10,
IE,Y6,"07 01 04*, 07 05 04*, 07 06 04*, 14 06 03*, 16 05 06*, 16 05 07*, 16 05 08*, 18 01 06*",,,,,6.702,,NL,,"R1, R12"
IE,Y6,"07 01 04*, 07 05 04*, 07 06 04*, 14 06 03*, 16 05 06*, 16 05 07*, 16 05 08*, 18 01 06*",,,,,25.72,,NL,,"R1, R12"
IE,Y6,"07 01 04*, 07 05 04*, 07 06 04*, 14 06 03*, 16 05 06*, 16 05 07*, 16 05 08*, 18 01 06*",,,,,21.42,,NL,,"R1, R12"
IE,Y6,"07 01 04*, 07 05 04*, 07 06 04*, 14 06 03*, 16 05 06*, 16 05 07*, 16 05 08*, 18 01 06*",,,,,26.64,,NL,,"R1, R12"
IE,Y6,"07 01 04*, 07 05 04*, 07 06 04*, 14 06 03*, 16 05 06*, 16 05 07*, 16 05 08*, 18 01 06*",,,,,22.44,,NL,,"R1, R12"
IE,Y6,"07 01 04*, 07 05 04*, 07 06 04*, 14 06 03*, 16 05 06*, 16 05 07*, 16 05 08*, 18 01 06*",,,,,26.04,,NL,,"R1, R12"
IE,"Y18, Y34","06 01 01*, 06 01 02*, 06 01 03*, 06 01 04*, 06 01 05*, 06 01 06*, 11 01 06*",A4090,,,,1.5,,GB,D10,
IE,"Y18, Y34","06 01 01*, 06 01 02*, 06 01 03*, 06 01 04*, 06 01 05*, 06 01 06*, 11 01 06*",A4090,,,,2.94,,GB,D10,
IE,Y46,20 03 01,,,,,1246.68,,NL,,R1
IE,Y46,20 03 01,,,,,1149.9,,NL,,R1
IE,"Y31, Y34",16 06 01*,A1160,,,,28.2,,GB,,"R4, R13"
IE,"Y31, Y34",16 06 01*,A1160,,,,28.4,,GB,,"R4, R13"
IE,"Y31, Y34",16 06 01*,A1160,,,,23.9,,GB,,"R4, R13"
IE,"Y31, Y34",16 06 01*,A1160,,,,28.02,,GB,,"R4, R13"
IE,"Y31, Y34",16 06 01*,A1160,,,,28.48,,GB,,"R4, R13"
IE,"Y31, Y34",16 06 01*,A1160,,,,28.1,,GB,,"R4, R13"
IE,"Y31, Y34",16 06 01*,A1160,,,,28.06,,GB,,"R4, R13"
IE,"Y31, Y34",16 06 01*,A1160,,,,23.74,,GB,,"R4, R13"
IE,"Y31, Y34",16 06 01*,A1160,,,,23.94,,GB,,"R4, R13"
IE,"Y31, Y34",16 06 01*,A1160,,,,23.18,,GB,,"R4, R13"
IE,"Y31, Y34",16 06 01*,A1160,,,,29.04,,GB,,"R4, R13"
IE,"Y31, Y34",16 06 01*,A1160,,,,24.6,,GB,,"R4, R13"
IE,"Y31, Y34",16 06 01*,A1160,,,,28.14,,GB,,"R4, R13"
IE,"Y31, Y34",16 06 01*,A1160,,,,28.24,,GB,,"R4, R13"
IE,"Y31, Y34",16 06 01*,A1160,,,,28.32,,GB,,"R4, R13"
IE,"Y31, Y34",16 06 01*,A1160,,,,24.74,,GB,,"R4, R13"
IE,"Y31, Y34",16 06 01*,A1160,,,,27.8,,GB,,"R4, R13"
IE,"Y31, Y34",16 06 01*,A1160,,,,27.96,,GB,,"R4, R13"
IE,"Y31, Y34",16 06 01*,A1160,,,,27.94,,GB,,"R4, R13"
IE,"Y31, Y34",16 06 01*,A1160,,,,28.68,,GB,,"R4, R13"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,22.04,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,16.06,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,22.22,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,14.28,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,15.46,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,21.98,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,23.32,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,19.66,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,20.78,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,21.42,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,20.92,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,14.52,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,10.66,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,13.9,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,11.54,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,21.14,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,10.56,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,13.6,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,13.98,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,10.98,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,11.72,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,9.36,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,14.06,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,13.2,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,11.84,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,12.02,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,11.9,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,14.3,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,15.3,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,12.6,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,15.66,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,16.28,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,19.6,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,10.84,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,22.46,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,24.62,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,24.58,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,24.24,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,25.96,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,22.84,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,23.42,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,15.56,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,13.84,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,12.6,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,19.2,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,17.44,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,23.38,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,21.7,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,21.56,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,21.64,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,19.44,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,23.12,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,16.62,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,16.86,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,15.86,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,15.06,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,17.86,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,12.35,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,14.96,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,17.12,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,24.62,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,21.8,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,20.2,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,22.86,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,23.16,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,23.72,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,16.08,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,23.64,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,21.98,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,20.0,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,16.3,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,16.26,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,26.7,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,14.18,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,14.52,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,16.3,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,12.34,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,24.66,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,22.04,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,14.02,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,13.86,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,22.68,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,22.08,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,21.9,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,21.78,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,12.16,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,15.88,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,21.46,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,22.32,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,23.28,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,22.66,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,22.36,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,23.32,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,21.86,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,23.86,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,15.26,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,14.38,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,15.88,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,13.3,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,22.36,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,20.6,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,24.38,,GB,,"R3, R4"
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,21.12,,GB,,"R3, R4"
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,27.74,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,26.7,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,27.52,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,27.88,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,27.16,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,27.04,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,28.24,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,28.32,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,27.9,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,27.96,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,27.66,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,28.42,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,27.58,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,26.9,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,26.74,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,28.08,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,25.92,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,27.54,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,25.68,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,27.7,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,27.5,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,27.3,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,27.96,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,27.82,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,27.64,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,26.64,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,27.14,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,26.98,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,26.0,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,28.3,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,27.4,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,27.14,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,26.28,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,27.04,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,26.56,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,26.78,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,25.54,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,27.96,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,26.52,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,25.24,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,27.38,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,25.8,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,20.86,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,25.62,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,27.32,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,25.72,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,26.24,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,27.56,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,28.04,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,26.42,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,26.76,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,27.34,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,27.02,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,27.12,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,27.8,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,26.0,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,26.12,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,27.08,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,26.72,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,27.44,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,27.06,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,27.38,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,26.78,,GB,,R4
IE,"Y45, Y46","20 01 35*, 20 01 36",,,,,26.78,,GB,,R4
IE,Y42,"07 05 01*, 07 05 04*",A3140,,,,26.6,,DE,D10,
IE,Y42,"07 05 01*, 07 05 04*",A3140,,,,25.74,,DE,D10,
IE,Y42,"07 05 01*, 07 05 04*",A3140,,,,25.08,,DE,D10,
IE,Y42,"07 05 01*, 07 05 04*",A3140,,,,26.1,,DE,D10,
IE,Y42,"07 05 01*, 07 05 04*",A3140,,,,26.3,,DE,D10,
IE,Y42,"07 05 01*, 07 05 04*",A3140,,,,26.0,,DE,D10,
IE,Y42,"07 05 01*, 07 05 04*",A3140,,,,27.0,,DE,D10,
IE,"Y12, Y13","08 01 11*, 08 01 12, 08 01 13*, 08 01 20, 08 02 01, 08 03 12*, 08 03 17*, 08 04 09*, 08 04 11*, 08 04 13*, 15 01 10*, 15 02 02*, 15 02 03, 20 01 27*, 20 01 28",A4070,,,,15.638,,NL,,"R1, R3, R4, R12"
IE,"Y12, Y13","08 01 11*, 08 01 12, 08 01 13*, 08 01 20, 08 02 01, 08 03 12*, 08 03 17*, 08 04 09*, 08 04 11*, 08 04 13*, 15 01 10*, 15 02 02*, 15 02 03, 20 01 27*, 20 01 28",A4070,,,,23.62,,NL,,"R1, R3, R4, R12"
IE,"Y12, Y13","08 01 11*, 08 01 12, 08 01 13*, 08 01 20, 08 02 01, 08 03 12*, 08 03 17*, 08 04 09*, 08 04 11*, 08 04 13*, 15 01 10*, 15 02 02*, 15 02 03, 20 01 27*, 20 01 28",A4070,,,,9.321,,NL,,"R1, R3, R4, R12"
IE,"Y12, Y13","08 01 11*, 08 01 12, 08 01 13*, 08 01 20, 08 02 01, 08 03 12*, 08 03 17*, 08 04 09*, 08 04 11*, 08 04 13*, 15 01 10*, 15 02 02*, 15 02 03, 20 01 27*, 20 01 28",A4070,,,,16.757,,NL,,"R1, R3, R4, R12"
IE,"Y12, Y13","08 01 11*, 08 01 12, 08 01 13*, 08 01 20, 08 02 01, 08 03 12*, 08 03 17*, 08 04 09*, 08 04 11*, 08 04 13*, 15 01 10*, 15 02 02*, 15 02 03, 20 01 27*, 20 01 28",A4070,,,,24.39,,NL,,"R1, R3, R4, R12"
IE,"Y12, Y13","08 01 11*, 08 01 12, 08 01 13*, 08 01 20, 08 02 01, 08 03 12*, 08 03 17*, 08 04 09*, 08 04 11*, 08 04 13*, 15 01 10*, 15 02 02*, 15 02 03, 20 01 27*, 20 01 28",A4070,,,,20.4,,NL,,"R1, R3, R4, R12"
IE,"Y12, Y13","08 01 11*, 08 01 12, 08 01 13*, 08 01 20, 08 02 01, 08 03 12*, 08 03 17*, 08 04 09*, 08 04 11*, 08 04 13*, 15 01 10*, 15 02 02*, 15 02 03, 20 01 27*, 20 01 28",A4070,,,,22.14,,NL,,"R1, R3, R4, R12"
IE,"Y12, Y13","08 01 11*, 08 01 12, 08 01 13*, 08 01 20, 08 02 01, 08 03 12*, 08 03 17*, 08 04 09*, 08 04 11*, 08 04 13*, 15 01 10*, 15 02 02*, 15 02 03, 20 01 27*, 20 01 28",A4070,,,,22.74,,NL,,"R1, R3, R4, R12"
IE,"Y12, Y13","08 01 11*, 08 01 12, 08 01 13*, 08 01 20, 08 02 01, 08 03 12*, 08 03 17*, 08 04 09*, 08 04 11*, 08 04 13*, 15 01 10*, 15 02 02*, 15 02 03, 20 01 27*, 20 01 28",A4070,,,,17.17,,NL,,"R1, R3, R4, R12"
IE,"Y12, Y13","08 01 11*, 08 01 12, 08 01 13*, 08 01 20, 08 02 01, 08 03 12*, 08 03 17*, 08 04 09*, 08 04 11*, 08 04 13*, 15 01 10*, 15 02 02*, 15 02 03, 20 01 27*, 20 01 28",A4070,,,,12.0,,NL,,"R1, R3, R4, R12"
IE,"Y12, Y13","08 01 11*, 08 01 12, 08 01 13*, 08 01 20, 08 02 01, 08 03 12*, 08 03 17*, 08 04 09*, 08 04 11*, 08 04 13*, 15 01 10*, 15 02 02*, 15 02 03, 20 01 27*, 20 01 28",A4070,,,,24.15,,NL,,"R1, R3, R4, R12"
IE,"Y12, Y13","08 01 11*, 08 01 12, 08 01 13*, 08 01 20, 08 02 01, 08 03 12*, 08 03 17*, 08 04 09*, 08 04 11*, 08 04 13*, 15 01 10*, 15 02 02*, 15 02 03, 20 01 27*, 20 01 28",A4070,,,,20.74,,NL,,"R1, R3, R4, R12"
IE,"Y12, Y13","08 01 11*, 08 01 12, 08 01 13*, 08 01 20, 08 02 01, 08 03 12*, 08 03 17*, 08 04 09*, 08 04 11*, 08 04 13*, 15 01 10*, 15 02 02*, 15 02 03, 20 01 27*, 20 01 28",A4070,,,,24.26,,NL,,"R1, R3, R4, R12"
IE,"Y12, Y13","08 01 11*, 08 01 12, 08 01 13*, 08 01 20, 08 02 01, 08 03 12*, 08 03 17*, 08 04 09*, 08 04 11*, 08 04 13*, 15 01 10*, 15 02 02*, 15 02 03, 20 01 27*, 20 01 28",A4070,,,,24.19,,NL,,"R1, R3, R4, R12"
IE,"Y12, Y13","08 01 11*, 08 01 12, 08 01 13*, 08 01 20, 08 02 01, 08 03 12*, 08 03 17*, 08 04 09*, 08 04 11*, 08 04 13*, 15 01 10*, 15 02 02*, 15 02 03, 20 01 27*, 20 01 28",A4070,,,,22.0,,NL,,"R1, R3, R4, R12"
