"Country of 
Export",Ycode,"Waste 
streams",Annex VIII,"UN
class",H                                    Code,Characteristics,"Amount 
exported
(in metric tons)","Country
of  Transit","Country of 
destination","D
code","R
code",Column 13
IE,Y42,07 07 04*,,,,,26.8,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.22,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,27.08,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.7,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.9,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.52,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.28,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.88,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.36,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.48,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.04,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.8,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.9,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.52,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.52,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.88,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,27.14,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.58,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.18,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.62,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.86,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.5,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.12,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.58,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.22,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.32,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.38,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.82,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.0,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.5,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.5,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.48,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.96,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.34,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.48,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.94,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.42,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.04,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.42,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.94,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.92,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.8,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.8,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.52,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.04,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.44,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.54,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.32,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.48,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,23.52,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.76,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.32,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,23.98,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.42,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.72,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.1,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.62,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.44,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.84,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.36,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.18,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.92,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.2,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.88,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,27.02,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.04,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.38,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.62,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.2,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.44,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.82,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.24,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.72,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.94,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.96,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.24,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.44,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.98,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.38,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.7,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.36,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.78,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.36,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.44,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.24,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.1,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.32,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.32,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.52,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,22.94,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.98,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,23.46,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.08,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.56,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.0,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.7,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.44,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.04,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.14,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.6,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.7,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.78,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.62,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.92,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.76,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.28,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.86,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.78,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,27.16,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.6,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,23.86,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.22,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.64,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.88,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.88,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.98,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.1,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.68,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.58,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.54,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.66,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.68,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,23.32,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.02,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.72,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,26.08,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,24.9,,BE,,"R1, R13",
IE,Y42,07 07 04*,,,,,25.36,,BE,,"R1, R13",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,17.52,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,14.7,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,15.76,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,15.12,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,15.84,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,19.08,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,14.06,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,12.84,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,11.02,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,16.16,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,13.48,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,17.42,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,14.54,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,17.74,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,15.66,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,16.08,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,16.86,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,17.82,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,18.98,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,15.34,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,16.66,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,16.58,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,13.56,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,15.16,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,16.5,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,18.56,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,15.14,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,15.74,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,13.5,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,13.14,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,16.06,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,14.82,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,16.94,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,18.68,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,15.68,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,17.24,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,14.38,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,15.04,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,15.92,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,14.2,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,14.02,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,14.94,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,14.1,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,15.02,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,14.9,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,17.56,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,17.92,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,16.28,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,16.38,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,15.56,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,14.94,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,16.38,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,17.58,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,16.54,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,15.92,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,15.6,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,16.0,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,15.32,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,14.48,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,14.2,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,14.7,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,13.6,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,15.48,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,15.96,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,16.7,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,16.22,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,17.66,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,14.96,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,15.54,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,17.46,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,18.88,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,13.06,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,17.72,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,18.14,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,19.02,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,14.06,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,16.0,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,13.5,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,15.86,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,21.0,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,18.66,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,16.54,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,21.5,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,20.8,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,22.4,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,19.68,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,19.06,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,17.8,,GB,,"R3, R4, R5",
IE,Y46,"20 01 01, 20 01 39, 20 01 40",,,,,19.94,,GB,,"R3, R4, R5",
IE,Y36,"17 06 01*, 17 06 05*",,,,,21.16,,GB,D5,,
IE,Y36,"17 06 01*, 17 06 05*",,,,,19.06,,GB,D5,,
IE,Y12,14 06 03*,,,,,20.0,,DE,,R2,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,10.38,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,8.62,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,5.46,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,5.22,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,5.46,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,5.7,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,5.82,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,5.42,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,5.7,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,5.54,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,6.74,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,6.68,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,6.04,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,6.64,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,5.52,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,6.68,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,5.78,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,6.18,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,6.0,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,6.18,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,5.58,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,4.78,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,5.62,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,6.0,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,5.78,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,5.34,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,4.74,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,6.24,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,5.54,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,4.86,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,5.38,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,6.16,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,6.34,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,7.08,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,6.32,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,5.16,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,5.6,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,6.0,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,5.56,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,5.48,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,5.14,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,5.8,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,3.54,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,5.82,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,7.64,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,5.8,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,6.9,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,8.04,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,6.58,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,7.2,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,6.38,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,8.92,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,5.84,,DE,D10,,
IE,"Y24, Y31, Y32, Y34",17 09 03*,,,,,5.28,,DE,D10,,
IE,Y_,17 03 01*,,,,,656.54,,NL,,"R5, R12",
IE,Y_,19 02 11*,,,,,155.56,,NL,,"R5, R12",
IE,Y2,07 05 13*,,,,,9.18,,BE,,"R1, R4, R5, R13",
IE,Y18,19 12 11*,,,,,22.2,,BE,,"R1, R4, R5, R13",
IE,"Y19, Y2",07 05 10*,,,,,15.58,,NL,,R12,
IE,"Y19, Y2",07 05 10*,,,,,14.85,,NL,,R12,
IE,"Y19, Y2",07 05 10*,,,,,11.22,,NL,,R12,
IE,"Y19, Y2",07 05 10*,,,,,4.76,,NL,,R12,
IE,Y2,07 05 01*,,,,,21.76,,GB,D10,,
IE,Y2,07 05 01*,,,,,13.97,,GB,D10,,
IE,Y2,07 05 01*,,,,,21.67,,GB,D10,,
IE,Y2,07 05 01*,,,,,20.6,,GB,D10,,
IE,Y2,07 05 01*,,,,,22.02,,GB,D10,,
IE,Y2,07 05 01*,,,,,21.77,,GB,D10,,
IE,Y2,07 05 01*,,,,,14.66,,GB,D10,,
IE,Y2,07 05 01*,,,,,19.49,,GB,D10,,
IE,Y2,07 05 01*,,,,,11.68,,GB,D10,,
IE,Y2,07 05 01*,,,,,21.06,,GB,D10,,
IE,Y2,07 05 01*,,,,,22.51,,GB,D10,,
IE,Y2,07 05 01*,,,,,21.93,,GB,D10,,
IE,Y2,07 05 01*,,,,,19.27,,GB,D10,,
IE,Y2,07 05 01*,,,,,20.23,,GB,D10,,
IE,Y2,07 05 01*,,,,,22.23,,GB,D10,,
IE,Y2,07 05 01*,,,,,21.62,,GB,D10,,
IE,Y2,07 05 04*,,,,,20.51,,GB,D10,,
IE,Y2,07 05 04*,,,,,19.54,,GB,D10,,
IE,Y2,07 05 04*,,,,,18.64,,GB,D10,,
IE,Y2,07 05 04*,,,,,18.88,,GB,D10,,
IE,Y2,07 05 04*,,,,,18.38,,GB,D10,,
IE,Y2,07 05 04*,,,,,18.58,,GB,D10,,
IE,Y2,07 05 04*,,,,,19.37,,GB,D10,,
IE,Y2,07 05 04*,,,,,19.86,,GB,D10,,
IE,Y2,07 05 04*,,,,,19.8,,GB,D10,,
IE,Y2,07 05 04*,,,,,17.79,,GB,D10,,
IE,Y2,07 05 04*,,,,,18.22,,GB,D10,,
IE,Y2,07 05 04*,,,,,18.64,,GB,D10,,
IE,Y2,07 05 04*,,,,,19.72,,GB,D10,,
IE,Y2,07 05 04*,,,,,18.86,,GB,D10,,
IE,Y2,07 05 04*,,,,,18.23,,GB,D10,,
IE,Y2,07 05 04*,,,,,17.37,,GB,D10,,
IE,Y2,07 05 04*,,,,,18.89,,GB,D10,,
IE,Y2,07 05 04*,,,,,18.01,,GB,D10,,
IE,Y2,07 05 04*,,,,,19.04,,GB,D10,,
IE,Y2,07 05 04*,,,,,17.59,,GB,D10,,
IE,Y2,07 05 04*,,,,,17.2,,GB,D10,,
IE,Y2,07 05 04*,,,,,18.58,,GB,D10,,
IE,Y2,07 05 04*,,,,,18.0,,GB,D10,,
IE,Y2,07 05 04*,,,,,18.35,,GB,D10,,
IE,Y2,07 05 04*,,,,,18.0,,GB,D10,,
IE,Y2,07 05 04*,,,,,20.92,,GB,D10,,
IE,Y2,07 05 04*,,,,,20.89,,GB,D10,,
IE,Y2,07 05 04*,,,,,18.66,,GB,D10,,
IE,Y2,07 05 04*,,,,,20.47,,GB,D10,,
IE,Y2,07 05 04*,,,,,20.73,,GB,D10,,
IE,Y2,07 05 04*,,,,,19.62,,GB,D10,,
IE,"Y2, Y6",15 02 02*,,,,,1.93,,DE,D10,,
IE,"Y2, Y6",15 02 02*,,,,,1.41,,DE,D10,,
IE,"Y2, Y6",15 02 02*,,,,,1.86,,DE,D10,,
IE,"Y2, Y6",15 02 02*,,,,,0.08,,DE,D10,,
IE,"Y2, Y6",15 02 02*,,,,,0.82,,DE,D10,,
IE,"Y2, Y6",15 02 02*,,,,,0.7,,DE,D10,,
IE,"Y2, Y6",15 02 02*,,,,,0.26,,DE,D10,,
IE,"Y2, Y6",15 02 02*,,,,,2.14,,DE,D10,,
IE,"Y2, Y6",15 02 02*,,,,,0.69,,DE,D10,,
IE,"Y2, Y6",15 02 02*,,,,,0.38,,DE,D10,,
IE,"Y2, Y6",15 02 02*,,,,,0.94,,DE,D10,,
IE,"Y2, Y6",15 02 02*,,,,,3.44,,DE,D10,,
IE,"Y2, Y6",15 02 02*,,,,,1.21,,DE,D10,,
IE,"Y2, Y6",15 02 02*,,,,,1.53,,DE,D10,,
IE,"Y2, Y6",15 02 02*,,,,,1.41,,DE,D10,,
